customerID,Churn,Genero,Mayor a 65 Años,Casad@,Dependientes,Tiempo de cliente,Servicio de telefonia,Multiples lineas,Servicio de Internet,Seguridad en linea,Respaldo en linea,Proteccion del dispositivo,Soporte Premium,Suscripción por cable,Streaming Peliculas,Tipo de contrato,Facturacion en linea,Forma de pago,Cuenta mensual,Cuenta total,Cuenta diaria
7270-BDIOA,True,female,False,False,False,22,True,True,fiber optic,False,False,False,True,True,False,month-to-month,True,electronic check,90.0,1993.8,3.0
7271-AJDTL,False,female,False,True,False,55,True,True,fiber optic,False,True,True,False,True,False,month-to-month,True,credit card (automatic),94.45,5073.1,3.1483333333333334
7272-QDCKA,False,male,False,False,False,28,True,True,fiber optic,False,True,False,False,True,True,one year,False,electronic check,100.2,2688.45,3.3400000000000003
7273-TEFQD,True,male,True,False,False,3,False,False,dsl,False,False,True,False,False,True,month-to-month,True,electronic check,41.15,132.2,1.3716666666666666
7274-CGTOD,False,male,False,False,False,62,False,False,dsl,True,True,True,True,False,False,two year,True,bank transfer (automatic),43.7,2618.3,1.4566666666666668
7274-RTAPZ,True,male,False,False,False,1,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,90.55,90.55,3.018333333333333
7277-KAMWT,False,male,False,False,False,13,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),20.0,268.45,0.6666666666666666
7277-OZCGZ,False,female,False,False,False,22,True,False,fiber optic,True,False,False,True,False,True,month-to-month,True,electronic check,89.05,1886.25,2.9683333333333333
7278-CKDNC,False,male,True,False,False,24,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,80.5,2088.45,2.683333333333333
7278-VXADF,False,male,True,True,False,16,True,True,fiber optic,False,False,False,False,True,False,month-to-month,True,credit card (automatic),85.05,1391.15,2.835
7279-BUYWN,True,female,True,False,False,41,True,True,fiber optic,True,True,True,False,True,True,month-to-month,True,electronic check,113.2,4689.5,3.7733333333333334
7279-NMVJC,False,female,False,False,False,17,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.9,323.15,0.6633333333333333
7284-BUYEC,False,female,False,False,False,5,False,False,dsl,False,True,False,False,True,True,month-to-month,True,credit card (automatic),50.95,229.4,1.6983333333333335
7284-ZZLOH,False,male,False,True,False,45,True,False,dsl,True,False,True,False,False,False,two year,False,credit card (automatic),53.3,2296.25,1.7766666666666666
7285-KLOTR,False,female,False,True,False,12,True,True,dsl,True,False,True,False,True,True,one year,False,electronic check,78.85,876.75,2.628333333333333
7291-CDTMJ,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),19.65,19.65,0.6549999999999999
7293-LSCDV,False,female,False,True,True,60,True,False,no,False,False,False,False,False,False,two year,True,credit card (automatic),19.25,1103.25,0.6416666666666667
7294-TMAOP,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,90.55,90.55,3.018333333333333
7295-EXSMO,False,female,True,False,False,3,True,False,fiber optic,False,False,True,False,False,False,month-to-month,False,mailed check,75.05,202.9,2.5016666666666665
7295-JOMMD,True,female,False,False,True,4,True,False,fiber optic,False,False,True,True,True,True,month-to-month,True,bank transfer (automatic),98.1,396.3,3.27
7296-PIXQY,False,female,False,True,True,14,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.2,1046.5,2.3400000000000003
7297-DVYGA,False,female,False,False,False,51,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),19.85,996.95,0.6616666666666667
7298-IZWLY,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.4,19.4,0.6466666666666666
7299-GNVPL,False,female,False,True,True,23,True,False,fiber optic,True,True,False,True,False,False,month-to-month,False,mailed check,84.4,1936.85,2.8133333333333335
7301-ABVAD,False,female,False,False,False,72,True,True,dsl,False,True,True,True,True,True,two year,False,bank transfer (automatic),86.6,6350.5,2.8866666666666663
7302-ZHMHP,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.15,19.15,0.6383333333333333
7305-PAPOZ,False,female,True,True,False,31,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,84.85,2633.4,2.828333333333333
7305-ZWMAJ,False,male,False,True,False,30,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),20.7,587.1,0.69
7306-YDSOI,False,male,False,True,True,69,True,False,dsl,True,True,True,False,False,False,two year,True,bank transfer (automatic),59.75,4069.9,1.9916666666666667
7310-EGVHZ,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),20.2,20.2,0.6733333333333333
7311-MQJCH,False,female,False,False,False,5,True,False,no,False,False,False,False,False,False,one year,False,electronic check,19.55,99.6,0.6516666666666667
7312-XSBAT,False,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,False,electronic check,49.75,49.75,1.6583333333333334
7314-OXENN,True,male,False,False,False,2,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,82.0,184.65,2.7333333333333334
7315-WYOAW,False,male,False,False,False,13,True,True,fiber optic,False,False,False,True,True,True,month-to-month,False,electronic check,100.75,1313.25,3.3583333333333334
7317-GGVPB,True,male,False,True,False,71,True,True,fiber optic,False,True,True,True,True,True,two year,True,credit card (automatic),108.6,7690.9,3.6199999999999997
7318-EIVKO,False,male,False,False,False,8,True,True,dsl,False,False,False,False,True,False,month-to-month,True,electronic check,59.25,436.6,1.975
7319-VENRZ,False,male,False,False,False,7,True,False,dsl,False,False,True,True,True,False,month-to-month,False,bank transfer (automatic),64.3,445.95,2.143333333333333
7319-ZNRTR,False,male,False,True,True,25,True,False,no,False,False,False,False,False,False,one year,False,electronic check,19.6,411.15,0.6533333333333334
7321-KKSDU,False,male,False,False,True,32,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.5,696.8,0.6833333333333333
7321-PKUYW,True,female,False,False,False,11,True,True,fiber optic,False,False,False,True,True,False,month-to-month,False,electronic check,90.15,987.95,3.0050000000000003
7321-VGNKU,False,female,False,True,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.35,120.25,2.3449999999999998
7321-ZNSLA,False,male,False,True,True,13,False,False,dsl,True,True,False,True,False,False,two year,False,mailed check,40.55,590.35,1.3516666666666666
7322-OCWHC,False,male,True,True,False,72,True,True,fiber optic,True,True,True,True,False,False,two year,True,bank transfer (automatic),93.05,6735.05,3.1016666666666666
7325-ENZFI,False,female,False,False,False,39,False,False,dsl,True,True,False,True,False,False,one year,True,bank transfer (automatic),40.3,1630.4,1.3433333333333333
7326-RIGQZ,False,male,False,True,True,6,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,69.8,377.85,2.3266666666666667
7328-OWMOM,False,female,False,False,True,31,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),20.1,589.25,0.67
7328-ZJAJO,False,female,False,True,True,59,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.5,1222.65,0.65
7330-WZLNC,True,female,False,False,False,5,True,True,fiber optic,False,True,False,False,True,False,month-to-month,True,electronic check,90.8,455.5,3.0266666666666664
7336-RLLRH,False,male,False,True,False,27,True,True,dsl,True,False,False,True,True,True,one year,False,mailed check,80.85,2204.35,2.695
7337-CINUD,False,female,False,True,True,8,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),19.5,159.35,0.65
7338-ERIVA,False,male,False,False,True,39,False,False,dsl,True,False,False,True,True,False,one year,False,bank transfer (automatic),45.05,1790.6,1.5016666666666665
7339-POGZN,False,female,False,False,False,4,True,True,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,50.7,214.55,1.6900000000000002
7340-EBEMV,False,male,False,True,False,29,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,bank transfer (automatic),80.15,2265.25,2.671666666666667
7340-KEFQE,False,female,False,True,True,51,False,False,dsl,True,False,False,True,False,False,two year,False,bank transfer (automatic),34.2,1782.0,1.1400000000000001
7341-LXCAF,True,male,False,True,False,4,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.65,301.4,2.4883333333333337
7343-EOBEU,False,male,False,True,False,3,True,True,no,False,False,False,False,False,False,month-to-month,True,mailed check,23.6,89.05,0.7866666666666667
7346-MEDWM,False,female,False,False,False,59,True,True,fiber optic,False,True,True,False,False,False,month-to-month,True,electronic check,83.25,4949.1,2.775
7349-ALMUX,False,male,False,False,False,37,True,False,dsl,True,True,True,True,False,False,two year,False,bank transfer (automatic),65.6,2313.8,2.1866666666666665
7351-KYHQH,False,female,True,False,False,7,True,False,dsl,False,True,True,False,True,False,month-to-month,True,electronic check,64.95,493.65,2.165
7351-MHQVU,False,female,False,False,False,6,False,False,dsl,True,True,False,True,False,True,month-to-month,False,credit card (automatic),50.95,307.6,1.6983333333333335
7353-YOWFP,False,female,False,False,False,7,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.25,129.15,0.675
7354-OIJLX,False,male,False,False,False,9,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,75.85,724.65,2.5283333333333333
7356-AYNJP,False,female,False,False,False,4,True,True,no,False,False,False,False,False,False,one year,False,electronic check,23.9,97.5,0.7966666666666666
7356-IWLFW,False,male,False,True,True,46,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,bank transfer (automatic),80.0,3769.7,2.6666666666666665
7359-PTSXY,True,male,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,45.75,45.75,1.525
7359-SSBJK,True,female,True,False,False,64,True,False,dsl,True,True,False,True,True,False,two year,True,credit card (automatic),70.2,4481.0,2.3400000000000003
7359-WWYJV,False,male,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card (automatic),114.45,8375.05,3.815
7361-YPXFS,False,female,True,False,False,28,True,True,dsl,False,True,True,True,False,False,month-to-month,False,bank transfer (automatic),64.45,1867.6,2.1483333333333334
7363-QTBIW,False,female,False,True,False,9,True,False,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,79.75,769.1,2.658333333333333
7365-BVCJH,False,male,False,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,24.4,24.4,0.8133333333333332
7369-TRPFD,False,male,False,False,False,19,True,False,no,False,False,False,False,False,False,one year,False,mailed check,18.8,279.2,0.6266666666666667
7372-IVBIM,False,male,False,True,True,4,True,False,dsl,False,False,False,True,False,True,month-to-month,False,credit card (automatic),61.45,229.55,2.0483333333333333
7375-WMVMT,False,male,True,True,False,71,True,False,fiber optic,False,True,True,True,False,True,two year,True,credit card (automatic),95.5,6707.15,3.183333333333333
7377-DMMRI,True,male,False,False,False,2,True,False,dsl,True,False,False,False,False,False,month-to-month,True,electronic check,47.8,92.45,1.5933333333333333
7379-FNIUJ,False,male,False,False,False,2,True,False,fiber optic,True,True,False,False,True,True,month-to-month,False,electronic check,100.2,198.5,3.3400000000000003
7379-POKDZ,True,male,False,True,False,3,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.3,208.85,2.3433333333333333
7382-DFJTU,False,male,False,False,False,18,True,False,dsl,False,False,True,True,False,False,month-to-month,False,credit card (automatic),55.2,1058.1,1.84
7384-GHBPI,True,male,False,True,False,3,False,False,dsl,False,False,False,False,False,True,month-to-month,True,electronic check,35.15,99.75,1.1716666666666666
7389-KBFIT,False,female,False,True,True,2,False,False,dsl,False,True,False,False,False,False,month-to-month,True,mailed check,30.25,63.75,1.0083333333333333
7392-YYPYJ,False,male,False,False,False,22,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,100.65,2415.95,3.355
7394-FKDNK,True,female,False,True,False,9,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,89.45,853.1,2.981666666666667
7394-LWLYN,False,female,False,False,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.15,123.8,2.3383333333333334
7395-IGJOS,True,male,True,True,False,17,True,False,fiber optic,False,False,False,False,False,True,month-to-month,False,bank transfer (automatic),81.5,1329.2,2.716666666666667
7395-XWZOY,False,male,False,False,False,20,False,False,dsl,True,True,True,True,True,False,month-to-month,True,credit card (automatic),55.0,1165.55,1.8333333333333333
7396-VJUZB,False,male,False,True,True,4,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,45.25,155.35,1.5083333333333333
7398-HPYZQ,False,male,False,True,False,71,True,True,dsl,True,True,True,True,True,True,two year,False,bank transfer (automatic),90.55,6404.0,3.018333333333333
7398-LXGYX,False,male,False,True,False,44,True,True,fiber optic,True,False,True,False,False,False,month-to-month,True,credit card (automatic),84.8,3626.35,2.8266666666666667
7398-SKNQZ,False,female,False,True,False,3,True,True,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,94.9,273.2,3.1633333333333336
7399-QHBJS,False,female,False,True,True,72,True,True,dsl,True,True,False,True,False,False,two year,False,credit card (automatic),66.75,4760.3,2.225
7401-JIXNM,False,female,False,True,True,54,True,True,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),91.3,4965.0,3.0433333333333334
7401-RUBNK,False,female,False,True,False,18,True,False,fiber optic,True,False,False,False,False,False,month-to-month,False,electronic check,74.8,1438.05,2.493333333333333
7402-EYFXX,False,male,True,False,False,26,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,93.6,2404.1,3.1199999999999997
7402-PWYJJ,False,female,False,True,False,53,True,True,fiber optic,False,False,False,True,False,True,one year,True,electronic check,91.15,4862.5,3.0383333333333336
7404-JLKQG,False,female,False,False,False,3,True,False,dsl,False,False,True,False,True,False,month-to-month,False,electronic check,57.55,161.45,1.9183333333333332
7407-SUJIZ,False,male,False,False,False,25,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.6,541.5,0.6866666666666668
7408-OFWXJ,False,female,False,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),89.8,6510.45,2.993333333333333
7409-JURKQ,False,female,False,True,False,53,True,True,fiber optic,False,True,True,True,True,True,one year,True,bank transfer (automatic),111.8,5809.75,3.7266666666666666
7409-KIUTL,True,female,True,False,True,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,71.0,71.0,2.3666666666666667
7410-KTVFV,True,male,False,True,False,18,True,False,dsl,False,False,True,False,False,False,month-to-month,True,mailed check,49.55,878.35,1.6516666666666666
7410-OIEDU,False,male,False,False,False,10,True,False,fiber optic,True,False,True,False,False,False,month-to-month,True,mailed check,79.85,887.35,2.6616666666666666
7410-YTJIK,True,female,False,False,False,7,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,mailed check,75.45,480.75,2.515
7416-CKTEP,False,female,False,True,False,57,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),19.6,1134.25,0.6533333333333334
7421-ZLUPA,False,female,False,False,False,8,False,False,dsl,False,True,False,False,False,False,month-to-month,True,mailed check,29.25,226.95,0.975
7422-WNBTY,False,male,False,True,False,33,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,93.35,3092.0,3.1116666666666664
7426-GSWPO,False,male,True,False,False,64,True,True,fiber optic,True,True,False,False,True,True,month-to-month,True,bank transfer (automatic),103.5,6548.65,3.45
7426-RHZGU,False,male,False,False,False,9,True,False,fiber optic,False,False,False,True,True,True,month-to-month,True,bank transfer (automatic),95.9,827.45,3.1966666666666668
7426-WEIJX,False,male,True,True,True,60,True,True,fiber optic,True,False,False,False,False,False,month-to-month,True,electronic check,80.95,4859.1,2.6983333333333333
7427-AUFPY,False,male,False,False,False,54,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.65,1008.7,0.6549999999999999
7432-FFVAR,False,female,False,True,True,46,True,False,fiber optic,False,False,True,True,False,True,one year,False,bank transfer (automatic),90.95,4236.6,3.0316666666666667
7432-XWSQO,False,female,False,True,False,71,True,True,dsl,True,True,True,True,True,True,two year,False,electronic check,90.1,6310.9,3.003333333333333
7434-SHXLS,True,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.9,20.9,0.6966666666666667
7435-ZNUYY,False,male,False,False,False,6,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.6,116.6,0.6866666666666668
7439-DKZTW,False,male,False,False,False,1,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,80.55,80.55,2.685
7442-YGZFK,False,male,False,False,False,1,True,True,dsl,False,False,False,False,False,False,month-to-month,True,credit card (automatic),49.8,49.8,1.66
7445-WMRBW,False,female,False,False,False,48,True,True,dsl,False,True,True,True,True,False,one year,True,bank transfer (automatic),73.85,3581.4,2.4616666666666664
7446-KQISO,False,male,False,True,True,45,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer (automatic),109.75,4900.65,3.658333333333333
7446-SFAOA,False,female,False,True,False,37,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),19.85,717.5,0.6616666666666667
7446-YPODE,False,male,True,False,False,11,True,True,dsl,True,True,False,False,False,False,month-to-month,False,bank transfer (automatic),60.25,662.95,2.0083333333333333
7449-HVPIV,False,male,False,True,True,55,True,True,fiber optic,False,False,True,False,True,False,month-to-month,True,credit card (automatic),90.4,5099.15,3.0133333333333336
7450-NWRTR,True,male,True,False,False,12,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,99.45,1200.15,3.315
7452-FOLON,False,male,False,False,True,39,True,True,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),25.45,958.45,0.8483333333333333
7455-SDALK,False,male,False,True,True,29,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.75,1974.8,2.3583333333333334
7459-IMVYU,False,male,False,False,False,38,True,True,dsl,True,True,True,True,False,False,month-to-month,False,electronic check,69.95,2657.55,2.3316666666666666
7459-RRWQZ,True,female,False,False,False,15,True,True,dsl,True,False,False,False,False,True,month-to-month,True,bank transfer (automatic),64.65,994.55,2.1550000000000002
7460-ITWWP,False,female,True,True,False,45,True,False,fiber optic,False,False,True,False,False,True,month-to-month,True,electronic check,86.1,3861.45,2.8699999999999997
7463-IFMQU,False,female,False,True,False,72,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.05,1423.65,0.6683333333333333
7465-ZZRVX,False,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.35,70.35,2.3449999999999998
7469-LKBCI,False,male,False,False,False,16,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),18.95,326.8,0.6316666666666666
7470-DYNOE,False,male,False,False,False,53,True,False,dsl,False,False,True,False,False,True,one year,True,electronic check,61.1,3357.9,2.0366666666666666
7470-MCQTK,True,female,False,True,False,13,False,False,dsl,False,False,True,False,True,True,month-to-month,True,bank transfer (automatic),48.75,633.4,1.625
7471-MQPOS,False,male,True,True,True,71,True,True,dsl,False,True,True,True,False,True,one year,True,bank transfer (automatic),72.9,5139.65,2.43
7471-WNSUF,False,male,False,True,False,60,True,True,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),24.15,1505.9,0.8049999999999999
7472-EQOAV,False,male,True,True,True,71,True,False,fiber optic,True,True,True,False,False,False,one year,True,bank transfer (automatic),86.7,6179.35,2.89
7473-ZBDSN,False,female,False,True,True,14,True,False,no,False,False,False,False,False,False,two year,False,mailed check,18.8,255.55,0.6266666666666667
7479-NITWS,True,male,False,False,False,7,True,True,fiber optic,False,False,True,False,True,False,month-to-month,True,credit card (automatic),89.35,631.85,2.978333333333333
7480-QNVZJ,True,male,True,False,False,50,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,95.7,4816.7,3.19
7480-SPLEF,False,male,False,True,True,69,True,True,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),26.0,1796.55,0.8666666666666667
7481-ATQQS,True,female,True,False,False,49,True,True,fiber optic,False,False,True,False,False,True,month-to-month,True,credit card (automatic),90.85,4515.85,3.0283333333333333
7483-IQWIB,False,male,False,True,True,37,True,True,fiber optic,False,True,True,False,True,False,month-to-month,True,electronic check,92.95,3415.25,3.0983333333333336
7486-KSRVI,True,male,False,False,False,43,True,True,fiber optic,False,False,False,True,True,True,one year,True,electronic check,100.0,4211.55,3.3333333333333335
7488-MXJIV,True,female,False,False,False,4,True,True,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,85.65,321.65,2.855
7491-UYKGO,False,female,True,False,False,53,True,False,fiber optic,True,True,False,True,False,True,one year,True,mailed check,96.75,5206.55,3.225
7492-TAFJD,False,male,False,True,True,7,False,False,dsl,True,True,True,False,False,False,two year,False,mailed check,38.55,280.0,1.285
7493-GVFIO,False,male,False,False,False,57,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),20.55,1252.85,0.685
7493-TPUWZ,True,male,False,False,False,1,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,79.15,79.15,2.6383333333333336
7495-OOKFY,True,female,True,True,False,8,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,credit card (automatic),80.65,633.3,2.6883333333333335
7501-IWUNG,False,female,False,True,True,61,True,False,dsl,False,False,True,True,True,True,two year,True,bank transfer (automatic),73.8,4616.05,2.46
7501-VTYLJ,False,female,False,False,True,2,True,False,dsl,False,True,False,False,False,False,month-to-month,False,mailed check,51.55,106.2,1.7183333333333333
7502-BNYGS,False,female,False,True,False,46,True,False,dsl,False,True,False,False,True,True,month-to-month,True,credit card (automatic),69.1,3168.0,2.3033333333333332
7503-EPSZW,False,female,False,True,True,64,True,True,no,False,False,False,False,False,False,two year,True,mailed check,24.05,1559.15,0.8016666666666666
7503-MIOGA,False,female,True,True,False,72,True,True,dsl,True,True,True,True,True,True,two year,True,bank transfer (automatic),89.85,6697.35,2.9949999999999997
7503-QQRVF,True,male,True,True,False,16,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,credit card (automatic),74.3,1178.25,2.4766666666666666
7503-ZGUZJ,True,male,False,False,False,1,True,True,fiber optic,False,False,False,False,True,False,month-to-month,True,mailed check,84.65,84.65,2.8216666666666668
7504-UWHNB,False,male,False,False,False,25,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,69.75,1729.35,2.325
7508-DQAKK,False,female,False,False,False,64,True,True,dsl,True,True,True,True,True,True,two year,True,credit card (automatic),86.4,5442.05,2.8800000000000003
7508-KBIMB,False,male,False,True,True,24,True,False,dsl,True,False,True,False,False,False,one year,True,credit card (automatic),56.25,1454.25,1.875
7508-MYBOG,True,male,False,True,False,14,True,True,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,86.1,1235.55,2.8699999999999997
7508-SMHXL,False,female,True,False,False,15,True,True,fiber optic,False,True,False,False,True,False,month-to-month,False,credit card (automatic),89.0,1288.3,2.966666666666667
7511-YMXVQ,True,male,False,False,False,9,False,False,dsl,False,False,False,False,True,True,month-to-month,True,electronic check,45.4,418.8,1.5133333333333332
7515-LODFU,False,male,True,False,False,69,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),20.3,1356.3,0.6766666666666666
7516-GMHUV,False,male,True,True,False,50,True,True,fiber optic,True,False,True,False,True,True,two year,True,credit card (automatic),105.05,5163.3,3.5016666666666665
7517-LDMPS,False,female,False,False,False,12,True,False,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,84.6,1017.35,2.82
7517-SAWMO,True,female,False,True,False,19,True,False,fiber optic,True,False,False,False,False,False,month-to-month,True,electronic check,73.2,1441.1,2.44
7519-JTWQH,False,female,False,False,False,69,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer (automatic),110.5,7455.45,3.683333333333333
7520-HQWJU,False,female,False,True,True,66,True,True,dsl,True,True,True,False,False,False,month-to-month,True,bank transfer (automatic),67.45,4508.65,2.2483333333333335
7521-AFHAB,False,female,False,True,True,5,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,44.8,220.45,1.4933333333333332
7521-YXVZY,False,male,False,False,True,3,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.95,58.3,0.6649999999999999
7524-VRLPL,False,male,True,False,False,69,True,True,dsl,True,False,True,True,False,True,two year,False,credit card (automatic),74.1,5031.0,2.4699999999999998
7526-BEZQB,True,male,False,False,False,12,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,96.05,1148.1,3.2016666666666667
7526-IVLYU,False,male,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.65,68.35,0.6549999999999999
7527-QNRUS,False,male,False,True,True,17,True,True,no,False,False,False,False,False,False,two year,True,mailed check,25.15,412.6,0.8383333333333333
7529-ZDFXI,False,male,True,True,False,57,True,True,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,89.85,4925.35,2.9949999999999997
7530-HDYDS,True,female,False,False,False,38,True,False,fiber optic,False,True,True,True,False,False,month-to-month,True,credit card (automatic),84.25,3264.5,2.808333333333333
7531-GQHME,False,male,False,False,False,12,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),20.05,265.45,0.6683333333333333
7534-BFESC,True,male,True,False,False,24,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,76.1,1712.7,2.5366666666666666
7537-CBQUZ,False,male,True,False,False,63,True,True,fiber optic,True,True,True,False,True,True,month-to-month,True,bank transfer (automatic),109.4,7031.45,3.646666666666667
7537-RBWEA,False,female,False,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,25.15,25.15,0.8383333333333333
7538-GWHML,True,female,False,False,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,69.65,145.15,2.3216666666666668
7541-YLXCL,True,male,False,False,False,36,True,False,dsl,False,True,False,True,False,True,one year,True,mailed check,65.4,2498.4,2.18
7542-CYDDM,False,male,False,False,False,18,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.05,358.5,0.6683333333333333
7544-ZVIKX,False,male,False,True,True,58,True,True,fiber optic,False,False,True,True,True,True,one year,True,bank transfer (automatic),105.05,6004.85,3.5016666666666665
7547-EKNFS,True,male,False,True,False,42,True,True,fiber optic,False,True,True,False,True,False,month-to-month,True,bank transfer (automatic),95.25,3959.35,3.175
7548-SEPYI,True,female,False,False,False,5,True,False,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,96.25,512.45,3.2083333333333335
7549-MYGPK,True,female,False,True,True,63,True,True,fiber optic,True,True,True,False,True,False,month-to-month,True,electronic check,100.55,6215.35,3.3516666666666666
7550-WIQVA,False,male,False,True,True,50,True,True,fiber optic,True,True,True,False,True,True,one year,True,electronic check,108.25,5431.4,3.6083333333333334
7551-DACSP,True,male,False,True,True,6,True,False,dsl,False,True,True,False,False,False,month-to-month,True,mailed check,55.3,324.25,1.8433333333333333
7551-JOHTI,True,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.5,19.5,0.65
7552-KEYGT,False,male,False,True,False,27,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),19.55,520.55,0.6516666666666667
7554-AKDQF,False,female,False,True,False,6,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,45.65,323.45,1.5216666666666667
7554-NEWDD,False,male,False,False,False,10,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),25.7,251.6,0.8566666666666667
7558-IMLMT,False,male,False,True,True,67,True,False,no,False,False,False,False,False,False,two year,True,mailed check,20.8,1411.9,0.6933333333333334
7560-QJAVJ,False,female,False,False,False,70,True,False,dsl,True,False,True,True,True,True,two year,False,bank transfer (automatic),79.6,5589.45,2.6533333333333333
7560-QRBXH,False,female,False,False,True,48,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.95,936.7,0.6649999999999999
